ANO,FASE,FECHA,LOCAL,GOLESLOCAL,GOLESVISITA,VISITA
2014_2015,apertura,Jornada 4 08 - 10 Ago,Palestino,1,0,A. Italiano
2014_2015,apertura,Jornada 4 08 - 10 Ago,Nublense,2,1,U. Catolica
2014_2015,apertura,Jornada 4 08 - 10 Ago,Antofagasta,0,3,U. de Chile
2014_2015,apertura,Jornada 4 08 - 10 Ago,Wanderers,2,0,D. Iquique
2014_2015,apertura,Jornada 4 08 - 10 Ago,Colo Colo,2,3,O Higgins
2014_2015,apertura,Jornada 4 08 - 10 Ago,Cobreloa,0,2,U. de Conce
2014_2015,apertura,Jornada 4 08 - 10 Ago,Cobresal,2,2,Huachipato
2014_2015,apertura,Jornada 4 08 - 10 Ago,Barnechea,1,0,SM Arica
2014_2015,apertura,Jornada 5 15 - 17 Ago,D. Iquique,2,2,U. de Chile
2014_2015,apertura,Jornada 5 15 - 17 Ago,Huachipato,2,0,Palestino
2014_2015,apertura,Jornada 5 15 - 17 Ago,A. Italiano,2,2,Cobresal
2014_2015,apertura,Jornada 5 15 - 17 Ago,U. de Conce,3,2,Barnechea
2014_2015,apertura,Jornada 5 15 - 17 Ago,U. La Calera,3,2,Nublense
2014_2015,apertura,Jornada 5 15 - 17 Ago,O Higgins,4,1,Cobreloa
2014_2015,apertura,Jornada 5 15 - 17 Ago,SM Arica,1,0,Antofagasta
2014_2015,apertura,Jornada 5 15 - 17 Ago,Colo Colo,2,0,U. Espanola
2014_2015,apertura,Jornada 5 15 - 17 Ago,U. Catolica,0,1,Wanderers
2014_2015,apertura,Jornada 6 22 - 24 Ago,Wanderers,2,2,A. Italiano
2014_2015,apertura,Jornada 6 22 - 24 Ago,U. de Chile,2,1,Huachipato
2014_2015,apertura,Jornada 6 22 - 24 Ago,Nublense,1,1,O Higgins
2014_2015,apertura,Jornada 6 22 - 24 Ago,U. Espanola,0,0,U. de Conce
2014_2015,apertura,Jornada 6 22 - 24 Ago,Antofagasta,1,0,D. Iquique
2014_2015,apertura,Jornada 6 22 - 24 Ago,Barnechea,0,3,Colo Colo
2014_2015,apertura,Jornada 6 22 - 24 Ago,Cobreloa,1,1,U. La Calera
2014_2015,apertura,Jornada 6 22 - 24 Ago,Cobresal,0,0,SM Arica
2014_2015,apertura,Jornada 6 22 - 24 Ago,Palestino,2,1,U. Catolica
2014_2015,apertura,Jornada 7 28 - 31 Ago,U. Espanola,0,1,U. de Chile
2014_2015,apertura,Jornada 7 28 - 31 Ago,SM Arica,1,0,Palestino
2014_2015,apertura,Jornada 7 28 - 31 Ago,Colo Colo,4,0,Antofagasta
2014_2015,apertura,Jornada 7 28 - 31 Ago,Huachipato,4,0,Wanderers
2014_2015,apertura,Jornada 7 28 - 31 Ago,U. Catolica,2,2,O Higgins
2014_2015,apertura,Jornada 7 28 - 31 Ago,U. de Conce,1,1,U. La Calera
2014_2015,apertura,Jornada 7 28 - 31 Ago,D. Iquique,1,0,Barnechea
2014_2015,apertura,Jornada 7 28 - 31 Ago,Cobresal,2,1,Cobreloa
2014_2015,apertura,Jornada 7 28 - 31 Ago,A. Italiano,0,1,Nublense
2014_2015,apertura,Jornada 8 12 - 14 Sep,U. La Calera,1,1,D. Iquique
2014_2015,apertura,Jornada 8 12 - 14 Sep,Wanderers,4,1,Cobresal
2014_2015,apertura,Jornada 8 12 - 14 Sep,U. Catolica,2,0,SM Arica
2014_2015,apertura,Jornada 8 12 - 14 Sep,O Higgins,1,3,U. Espanola
2014_2015,apertura,Jornada 8 12 - 14 Sep,Palestino,1,3,Colo Colo
2014_2015,apertura,Jornada 8 12 - 14 Sep,Cobreloa,0,1,A. Italiano
2014_2015,apertura,Jornada 8 12 - 14 Sep,Nublense,0,1,Barnechea
2014_2015,apertura,Jornada 8 12 - 14 Sep,Antofagasta,2,2,Huachipato
2014_2015,apertura,Jornada 8 12 - 14 Sep,U. de Chile,1,0,U. de Conce
2014_2015,apertura,Jornada 9 27 Sep - 11 Oct,Huachipato,0,4,U. La Calera
2014_2015,apertura,Jornada 9 27 Sep - 11 Oct,U. de Conce,1,3,Wanderers
2014_2015,apertura,Jornada 9 27 Sep - 11 Oct,A. Italiano,2,3,U. de Chile
2014_2015,apertura,Jornada 9 27 Sep - 11 Oct,Barnechea,1,2,O Higgins
2014_2015,apertura,Jornada 9 27 Sep - 11 Oct,U. Espanola,1,0,Antofagasta
2014_2015,apertura,Jornada 9 27 Sep - 11 Oct,SM Arica,0,1,Cobreloa
2014_2015,apertura,Jornada 9 27 Sep - 11 Oct,Cobresal,0,1,U. Catolica
2014_2015,apertura,Jornada 9 27 Sep - 11 Oct,D. Iquique,2,4,Palestino
2014_2015,apertura,Jornada 9 27 Sep - 11 Oct,Colo Colo,0,0,Nublense
2014_2015,apertura,Jornada 10 03 - 12 Oct,Wanderers,1,0,U. Espanola
2014_2015,apertura,Jornada 10 03 - 12 Oct,A. Italiano,2,1,D. Iquique
2014_2015,apertura,Jornada 10 03 - 12 Oct,U. La Calera,2,1,Cobresal
2014_2015,apertura,Jornada 10 03 - 12 Oct,O Higgins,0,1,Palestino
2014_2015,apertura,Jornada 10 03 - 12 Oct,U. Catolica,0,3,Huachipato
2014_2015,apertura,Jornada 10 03 - 12 Oct,Antofagasta,2,0,Nublense
2014_2015,apertura,Jornada 10 03 - 12 Oct,Cobreloa,1,2,Barnechea
2014_2015,apertura,Jornada 10 03 - 12 Oct,U. de Conce,0,1,Colo Colo
2014_2015,apertura,Jornada 10 03 - 12 Oct,U. de Chile,2,0,SM Arica
2014_2015,apertura,Jornada 11 18 - 20 Oct,Huachipato,1,2,A. Italiano
2014_2015,apertura,Jornada 11 18 - 20 Oct,Palestino,0,1,Wanderers
2014_2015,apertura,Jornada 11 18 - 20 Oct,Nublense,2,1,U. de Conce
2014_2015,apertura,Jornada 11 18 - 20 Oct,Barnechea,1,0,U. Catolica
2014_2015,apertura,Jornada 11 18 - 20 Oct,D. Iquique,0,0,O Higgins
2014_2015,apertura,Jornada 11 18 - 20 Oct,SM Arica,2,1,U. La Calera
2014_2015,apertura,Jornada 11 18 - 20 Oct,Colo Colo,2,0,U. de Chile
2014_2015,apertura,Jornada 11 18 - 20 Oct,Cobresal,1,1,Antofagasta
2014_2015,apertura,Jornada 11 18 - 20 Oct,U. Espanola,2,1,Cobreloa
2014_2015,apertura,Jornada 12 24 - 26 Oct,O Higgins,3,0,Huachipato
2014_2015,apertura,Jornada 12 24 - 26 Oct,U. La Calera,0,2,Colo Colo
2014_2015,apertura,Jornada 12 24 - 26 Oct,Antofagasta,1,1,Barnechea
2014_2015,apertura,Jornada 12 24 - 26 Oct,Cobreloa,3,3,D. Iquique
2014_2015,apertura,Jornada 12 24 - 26 Oct,U. de Chile,2,1,Palestino
2014_2015,apertura,Jornada 12 24 - 26 Oct,Nublense,3,1,U. Espanola
2014_2015,apertura,Jornada 12 24 - 26 Oct,U. de Conce,3,2,Cobresal
2014_2015,apertura,Jornada 12 24 - 26 Oct,Wanderers,2,1,SM Arica
2014_2015,apertura,Jornada 12 24 - 26 Oct,U. Catolica,2,1,A. Italiano
2014_2015,apertura,Jornada 13 31 Oct - 02 Nov,Barnechea,1,0,U. Espanola
2014_2015,apertura,Jornada 13 31 Oct - 02 Nov,SM Arica,0,0,U. de Conce
2014_2015,apertura,Jornada 13 31 Oct - 02 Nov,Cobresal,0,1,Colo Colo
2014_2015,apertura,Jornada 13 31 Oct - 02 Nov,D. Iquique,1,1,Nublense
2014_2015,apertura,Jornada 13 31 Oct - 02 Nov,A. Italiano,2,2,U. La Calera
2014_2015,apertura,Jornada 13 31 Oct - 02 Nov,Wanderers,1,0,O Higgins
2014_2015,apertura,Jornada 13 31 Oct - 02 Nov,U. de Chile,3,0,U. Catolica
2014_2015,apertura,Jornada 13 31 Oct - 02 Nov,Palestino,3,1,Antofagasta
2014_2015,apertura,Jornada 13 31 Oct - 02 Nov,Huachipato,2,0,Cobreloa
2014_2015,apertura,Jornada 14 07 - 09 Nov,Barnechea,3,0,Huachipato
2014_2015,apertura,Jornada 14 07 - 09 Nov,U. de Conce,0,1,Palestino
2014_2015,apertura,Jornada 14 07 - 09 Nov,Antofagasta,0,2,Wanderers
2014_2015,apertura,Jornada 14 07 - 09 Nov,Nublense,2,3,Cobresal
2014_2015,apertura,Jornada 14 07 - 09 Nov,Colo Colo,2,1,A. Italiano
2014_2015,apertura,Jornada 14 07 - 09 Nov,O Higgins,3,1,SM Arica
2014_2015,apertura,Jornada 14 07 - 09 Nov,U. Espanola,2,5,D. Iquique
2014_2015,apertura,Jornada 14 07 - 09 Nov,Cobreloa,0,4,U. de Chile
2014_2015,apertura,Jornada 14 07 - 09 Nov,U. La Calera,1,0,U. Catolica
2014_2015,apertura,Jornada 15 21 - 23 Nov,Palestino,3,2,U. La Calera
2014_2015,apertura,Jornada 15 21 - 23 Nov,U. Catolica,1,2,Colo Colo
2014_2015,apertura,Jornada 15 21 - 23 Nov,Cobresal,3,1,O Higgins
2014_2015,apertura,Jornada 15 21 - 23 Nov,A. Italiano,4,1,U. de Conce
2014_2015,apertura,Jornada 15 21 - 23 Nov,Antofagasta,2,1,Cobreloa
2014_2015,apertura,Jornada 15 21 - 23 Nov,Huachipato,1,3,U. Espanola
2014_2015,apertura,Jornada 15 21 - 23 Nov,U. de Chile,1,1,Barnechea
2014_2015,apertura,Jornada 15 21 - 23 Nov,SM Arica,0,0,D. Iquique
2014_2015,apertura,Jornada 15 21 - 23 Nov,Wanderers,2,1,Nublense
